,ftot
1263,0.17152658662092624
1264,0.8576329331046312
1265,0.22298456260720412
1266,0.6689536878216124
1267,0.051457975986277875
1268,0.3773584905660377
1269,0.24013722126929674
1270,0.4631217838765009
1271,0.137221269296741
1272,0.2058319039451115
1273,0.29159519725557465
1274,0.39451114922813035
1275,0.2058319039451115
1276,0.4631217838765009
1277,0.017152658662092625
1278,0.6174957118353345
1279,0.30874785591766724
1280,0.39451114922813035
1281,0.08576329331046312
1282,0.274442538593482
1283,0.10291595197255575
1284,0.22298456260720412
1285,0.051457975986277875
1286,0.051457975986277875
1287,0.9605488850771869
1288,0.3773584905660377
1289,0.34305317324185247
1290,0.44596912521440824
1291,0.0686106346483705
1292,0.48027444253859347
1293,0.051457975986277875
1294,0.10291595197255575
1295,0.39451114922813035
1296,0.6174957118353345
1297,0.39451114922813035
1298,0.25728987993138935
1299,0.22298456260720412
1300,0.4974271012006861
1301,0.5317324185248713
1302,0.051457975986277875
1303,0.15437392795883362
1304,0.137221269296741
1305,0.6518010291595198
1306,0.051457975986277875
1307,0.25728987993138935
1308,0.0686106346483705
1309,0.7718696397941681
1310,0.29159519725557465
1311,1.2006861063464838
1312,0.2058319039451115
1313,0.17152658662092624
1314,0.03430531732418525
1315,0.6346483704974271
1316,0.0686106346483705
1317,0.8919382504288165
1318,0.4974271012006861
1319,0.8576329331046312
1320,0.15437392795883362
1321,0.18867924528301885
1322,0.29159519725557465
1323,0.08576329331046312
1324,0.10291595197255575
1325,0.017152658662092625
1326,0.137221269296741
1327,0.10291595197255575
1328,0.18867924528301885
1329,0.18867924528301885
1330,0.7032590051457976
1331,0.017152658662092625
1332,0.411663807890223
1333,0.12006861063464837
1334,0.30874785591766724
1335,0.03430531732418525
1336,0.017152658662092625
1337,0.7890222984562607
1338,0.051457975986277875
1339,0.3602058319039452
1340,0.24013722126929674
1341,0.24013722126929674
1342,0.4288164665523156
1343,0.274442538593482
1344,0.08576329331046312
1345,0.3259005145797599
1346,0.7547169811320754
1347,0.34305317324185247
1348,0.15437392795883362
1349,0.8919382504288165
1350,0.6346483704974271
1351,0.30874785591766724
1352,0.6346483704974271
1353,1.4922813036020584
1354,0.051457975986277875
1355,0.15437392795883362
1356,0.051457975986277875
1357,0.4631217838765009
1358,0.03430531732418525
1359,0.4631217838765009
1360,0.12006861063464837
1361,0.6861063464837049
1362,0.44596912521440824
1363,0.3259005145797599
1364,0.6689536878216124
1365,0.30874785591766724
1366,0.15437392795883362
1367,0.4974271012006861
1368,0.7890222984562607
1369,0.18867924528301885
1370,0.03430531732418525
1371,0.274442538593482
1372,0.137221269296741
1373,0.39451114922813035
1374,0.6003430531732419
1375,0.24013722126929674
1376,0.22298456260720412
1377,0.44596912521440824
1378,0.22298456260720412
1379,0.0686106346483705
1380,0.12006861063464837
1381,0.051457975986277875
1382,0.5145797598627787
1383,0.137221269296741
1384,0.7375643224699828
1385,0.17152658662092624
1386,0.30874785591766724
1387,0.03430531732418525
1388,0.3259005145797599
1389,0.10291595197255575
1390,0.0
1391,0.34305317324185247
1392,0.30874785591766724
1393,0.12006861063464837
1394,0.15437392795883362
1395,0.5831903945111493
1396,0.29159519725557465
1397,2.2126929674099487
1398,0.9948542024013722
1399,0.7547169811320754
1400,0.3602058319039452
1401,0.0686106346483705
1402,0.017152658662092625
1403,0.3259005145797599
1404,0.03430531732418525
1405,0.7204116638078903
1406,0.3602058319039452
1407,0.051457975986277875
1408,0.017152658662092625
1409,0.48027444253859347
1410,0.08576329331046312
1411,0.4288164665523156
1412,0.7547169811320754
1413,0.03430531732418525
1414,0.03430531732418525
1415,0.3602058319039452
1416,0.3773584905660377
1417,0.3259005145797599
1418,0.25728987993138935
1419,0.48027444253859347
1420,0.17152658662092624
1421,0.39451114922813035
1422,0.22298456260720412
1423,0.03430531732418525
1424,0.10291595197255575
1425,0.18867924528301885
1426,0.017152658662092625
1427,0.15437392795883362
1428,0.3602058319039452
1429,0.0686106346483705
1430,0.274442538593482
1431,0.6003430531732419
1432,0.3602058319039452
1433,0.22298456260720412
1434,0.017152658662092625
1435,0.274442538593482
1436,0.051457975986277875
1437,0.6003430531732419
1438,0.17152658662092624
1439,0.17152658662092624
1440,0.051457975986277875
1441,0.15437392795883362
1442,0.34305317324185247
1443,0.18867924528301885
1444,0.5660377358490566
1445,0.03430531732418525
1446,0.30874785591766724
1447,0.30874785591766724
1448,0.4288164665523156
1449,0.0686106346483705
1450,0.3602058319039452
1451,0.6174957118353345
1452,0.274442538593482
1453,0.24013722126929674
1454,0.4288164665523156
1455,0.08576329331046312
1456,0.051457975986277875
1457,0.3259005145797599
1458,0.017152658662092625
1459,0.051457975986277875
1460,0.0686106346483705
1461,0.051457975986277875
1462,0.411663807890223
1463,0.17152658662092624
1464,0.03430531732418525
1465,0.5145797598627787
1466,0.051457975986277875
1467,0.8061749571183534
1468,0.2058319039451115
1469,0.3602058319039452
1470,0.44596912521440824
1471,0.44596912521440824
1472,0.48027444253859347
1473,0.10291595197255575
1474,0.051457975986277875
1475,0.4974271012006861
1476,0.3602058319039452
1477,0.274442538593482
1478,0.7204116638078903
1479,0.051457975986277875
1480,0.411663807890223
1481,0.03430531732418525
1482,0.4974271012006861
1483,0.0686106346483705
1484,0.44596912521440824
1485,0.03430531732418525
1486,0.17152658662092624
1487,0.48027444253859347
1488,0.29159519725557465
1489,0.2058319039451115
1490,0.30874785591766724
1491,0.25728987993138935
1492,0.017152658662092625
1493,0.0
1494,0.08576329331046312
1495,0.17152658662092624
1496,0.22298456260720412
1497,0.4974271012006861
1498,0.274442538593482
1499,0.017152658662092625
1500,0.10291595197255575
1501,0.08576329331046312
1502,0.10291595197255575
1503,0.44596912521440824
1504,0.137221269296741
1505,0.22298456260720412
1506,1.1320754716981132
1507,0.0686106346483705
1508,0.03430531732418525
1509,0.051457975986277875
1510,0.3259005145797599
1511,0.2058319039451115
1512,0.34305317324185247
1513,0.0686106346483705
1514,0.03430531732418525
1515,0.051457975986277875
1516,0.274442538593482
1517,0.30874785591766724
1518,0.3773584905660377
1519,0.3773584905660377
1520,0.9948542024013722
1521,0.5145797598627787
1522,0.4288164665523156
1523,1.1492281303602059
1524,0.22298456260720412
1525,0.03430531732418525
1526,0.2058319039451115
1527,0.03430531732418525
1528,0.274442538593482
1529,0.03430531732418525
1530,0.25728987993138935
1531,0.051457975986277875
1532,0.017152658662092625
1533,0.3259005145797599
1534,1.1320754716981132
1535,0.12006861063464837
1536,0.7547169811320754
1537,0.24013722126929674
1538,0.48027444253859347
1539,0.17152658662092624
1540,0.17152658662092624
1541,0.10291595197255575
1542,0.3602058319039452
1543,0.03430531732418525
1544,0.44596912521440824
1545,0.29159519725557465
1546,0.017152658662092625
1547,0.0686106346483705
1548,0.3773584905660377
1549,0.051457975986277875
1550,0.03430531732418525
1551,0.03430531732418525
1552,0.6861063464837049
1553,0.8576329331046312
1554,0.8919382504288165
1555,0.3259005145797599
1556,0.051457975986277875
1557,0.03430531732418525
1558,0.017152658662092625
1559,0.051457975986277875
1560,0.3259005145797599
1561,0.3773584905660377
1562,0.08576329331046312
1563,0.10291595197255575
1564,0.051457975986277875
1565,0.03430531732418525
1566,0.24013722126929674
1567,0.03430531732418525
1568,0.5145797598627787
1569,0.017152658662092625
1570,1.2692967409948541
1571,0.548885077186964
1572,2.195540308747856
1573,0.017152658662092625
1574,0.7890222984562607
1575,0.0686106346483705
1576,0.30874785591766724
1577,0.2058319039451115
1578,0.25728987993138935
1579,0.0
1580,0.017152658662092625
1581,0.08576329331046312
1582,1.012006861063465
1583,0.0
1584,0.051457975986277875
1585,0.274442538593482
1586,0.12006861063464837
1587,0.03430531732418525
1588,0.4288164665523156
1589,0.6174957118353345
1590,0.5831903945111493
1591,0.39451114922813035
1592,0.4288164665523156
1593,0.24013722126929674
1594,1.0634648370497426
1595,0.08576329331046312
1596,0.051457975986277875
1597,0.3602058319039452
1598,0.2058319039451115
1599,0.017152658662092625
1600,0.29159519725557465
1601,0.274442538593482
1602,0.03430531732418525
1603,0.08576329331046312
1604,0.3602058319039452
1605,0.3773584905660377
1606,0.08576329331046312
1607,0.29159519725557465
1608,0.30874785591766724
1609,0.25728987993138935
1610,0.34305317324185247
1611,0.411663807890223
1612,0.3259005145797599
1613,1.1492281303602059
1614,0.6861063464837049
1615,0.5831903945111493
1616,0.44596912521440824
1617,0.051457975986277875
1618,0.411663807890223
1619,0.017152658662092625
1620,0.5831903945111493
1621,0.017152658662092625
1622,0.6346483704974271
1623,0.03430531732418525
1624,0.274442538593482
1625,0.03430531732418525
1626,0.15437392795883362
1627,0.15437392795883362
1628,0.051457975986277875
1629,0.24013722126929674
1630,0.10291595197255575
1631,0.411663807890223
1632,0.0686106346483705
1633,0.274442538593482
1634,0.9948542024013722
1635,0.017152658662092625
1636,1.3550600343053174
1637,0.39451114922813035
1638,0.137221269296741
1639,0.2058319039451115
1640,0.137221269296741
1641,0.2058319039451115
1642,0.017152658662092625
1643,0.051457975986277875
1644,0.051457975986277875
1645,0.4631217838765009
1646,0.4631217838765009
1647,0.03430531732418525
1648,0.12006861063464837
1649,0.3602058319039452
1650,0.051457975986277875
1651,0.12006861063464837
1652,0.0686106346483705
1653,0.25728987993138935
1654,0.7547169811320754
1655,0.0686106346483705
1656,0.7375643224699828
1657,0.0686106346483705
1658,1.0463121783876501
1659,0.051457975986277875
1660,0.03430531732418525
1661,0.4631217838765009
1662,0.3259005145797599
1663,0.0686106346483705
1664,0.15437392795883362
1665,0.051457975986277875
1666,0.18867924528301885
1667,0.08576329331046312
1668,0.7032590051457976
1669,0.39451114922813035
1670,0.274442538593482
1671,0.25728987993138935
1672,0.017152658662092625
1673,0.3773584905660377
1674,0.6003430531732419
1675,0.137221269296741
1676,0.44596912521440824
1677,0.0686106346483705
1678,0.34305317324185247
1679,0.15437392795883362
1680,0.30874785591766724
1681,0.051457975986277875
1682,0.8061749571183534
1683,0.548885077186964
1684,0.274442538593482
1685,0.8404802744425386
1686,0.3602058319039452
1687,0.051457975986277875
1688,1.1149228130360207
1689,0.2058319039451115
1690,0.0686106346483705
1691,0.0686106346483705
1692,0.25728987993138935
1693,0.017152658662092625
1694,0.7718696397941681
1695,0.017152658662092625
1696,0.411663807890223
1697,0.3602058319039452
1698,0.08576329331046312
1699,0.25728987993138935
1700,0.051457975986277875
1701,0.6174957118353345
1702,0.17152658662092624
1703,0.5660377358490566
1704,1.6981132075471697
1705,0.4288164665523156
1706,1.097770154373928
1707,0.29159519725557465
1708,0.3259005145797599
1709,0.051457975986277875
1710,0.24013722126929674
1711,0.4631217838765009
1712,0.22298456260720412
1713,0.137221269296741
1714,0.25728987993138935
1715,0.48027444253859347
1716,0.08576329331046312
1717,0.3259005145797599
1718,0.39451114922813035
1719,0.34305317324185247
1720,1.3722126929674099
1721,0.18867924528301885
1722,0.5317324185248713
1723,0.29159519725557465
1724,0.137221269296741
1725,0.051457975986277875
1726,0.6174957118353345
1727,0.03430531732418525
1728,0.3602058319039452
1729,0.3602058319039452
1730,0.15437392795883362
1731,0.051457975986277875
1732,0.3602058319039452
1733,0.08576329331046312
1734,0.17152658662092624
1735,0.6174957118353345
1736,0.03430531732418525
1737,0.8747855917667238
1738,0.4288164665523156
1739,0.0686106346483705
1740,0.17152658662092624
1741,0.03430531732418525
1742,0.051457975986277875
1743,0.0686106346483705
1744,1.1149228130360207
1745,0.24013722126929674
1746,0.08576329331046312
1747,0.25728987993138935
1748,0.08576329331046312
1749,0.017152658662092625
1750,0.15437392795883362
1751,0.411663807890223
1752,0.03430531732418525
1753,0.44596912521440824
1754,0.2058319039451115
1755,0.48027444253859347
1756,0.08576329331046312
1757,0.5317324185248713
1758,0.03430531732418525
1759,0.2058319039451115
1760,0.17152658662092624
1761,0.137221269296741
1762,1.0291595197255574
1763,0.3259005145797599
1764,0.137221269296741
1765,0.24013722126929674
1766,1.1663807890222986
1767,0.0
1768,0.548885077186964
1769,0.10291595197255575
1770,0.03430531732418525
1771,0.08576329331046312
1772,0.548885077186964
1773,0.03430531732418525
1774,0.03430531732418525
1775,0.017152658662092625
1776,0.051457975986277875
1777,0.34305317324185247
1778,0.274442538593482
1779,0.9262435677530018
1780,0.5831903945111493
1781,0.03430531732418525
1782,0.48027444253859347
1783,0.017152658662092625
1784,0.44596912521440824
1785,0.30874785591766724
1786,0.08576329331046312
1787,0.6861063464837049
1788,0.7204116638078903
1789,0.411663807890223
1790,0.051457975986277875
1791,0.4288164665523156
1792,0.7718696397941681
1793,0.4974271012006861
1794,0.051457975986277875
1795,0.03430531732418525
1796,0.548885077186964
1797,0.017152658662092625
1798,0.18867924528301885
1799,0.15437392795883362
1800,0.5831903945111493
1801,0.17152658662092624
1802,0.8576329331046312
1803,0.7204116638078903
1804,0.6346483704974271
1805,0.15437392795883362
1806,1.012006861063465
1807,1.0463121783876501
1808,0.548885077186964
1809,0.5831903945111493
1810,0.10291595197255575
1811,0.08576329331046312
1812,1.0806174957118353
1813,0.4288164665523156
1814,0.03430531732418525
1815,0.17152658662092624
1816,0.30874785591766724
1817,0.15437392795883362
1818,0.6346483704974271
1819,0.0686106346483705
1820,0.6003430531732419
1821,0.22298456260720412
1822,0.2058319039451115
1823,0.15437392795883362
1824,0.0686106346483705
1825,0.5317324185248713
1826,0.4974271012006861
1827,0.24013722126929674
1828,0.9262435677530018
1829,0.30874785591766724
1830,0.34305317324185247
1831,0.30874785591766724
1832,0.017152658662092625
1833,0.017152658662092625
1834,0.137221269296741
1835,0.6346483704974271
1836,0.39451114922813035
1837,0.22298456260720412
1838,0.017152658662092625
1839,0.10291595197255575
1840,0.5831903945111493
1841,0.34305317324185247
1842,0.051457975986277875
1843,1.0806174957118353
1844,0.30874785591766724
1845,0.5317324185248713
1846,1.3722126929674099
1847,0.4974271012006861
1848,0.051457975986277875
1849,0.5317324185248713
1850,0.137221269296741
1851,0.3602058319039452
1852,1.0634648370497426
1853,0.18867924528301885
1854,0.03430531732418525
1855,0.051457975986277875
1856,0.2058319039451115
1857,0.3773584905660377
1858,0.017152658662092625
1859,0.0686106346483705
1860,0.6346483704974271
1861,0.5660377358490566
1862,0.24013722126929674
1863,0.25728987993138935
1864,0.5317324185248713
1865,2.195540308747856
1866,0.34305317324185247
1867,0.48027444253859347
1868,0.29159519725557465
1869,0.17152658662092624
1870,0.4288164665523156
1871,0.0686106346483705
1872,0.10291595197255575
1873,0.3602058319039452
1874,0.39451114922813035
1875,0.10291595197255575
1876,0.44596912521440824
1877,1.234991423670669
1878,0.2058319039451115
1879,0.39451114922813035
1880,0.8919382504288165
1881,0.411663807890223
1882,0.24013722126929674
1883,1.3379073756432247
1884,0.3773584905660377
1885,0.22298456260720412
1886,1.0463121783876501
1887,0.34305317324185247
1888,0.08576329331046312
1889,0.017152658662092625
1890,0.411663807890223
1891,0.15437392795883362
1892,0.017152658662092625
1893,0.29159519725557465
1894,1.234991423670669
1895,1.1492281303602059
1896,0.10291595197255575
1897,0.4631217838765009
1898,0.6689536878216124
1899,0.48027444253859347
1900,0.017152658662092625
1901,1.3379073756432247
1902,0.08576329331046312
1903,0.0686106346483705
1904,0.03430531732418525
1905,1.423670668953688
1906,1.320754716981132
1907,0.6346483704974271
1908,0.274442538593482
1909,0.48027444253859347
1910,0.5831903945111493
1911,0.29159519725557465
1912,0.7718696397941681
1913,0.03430531732418525
1914,1.3036020583190395
1915,0.051457975986277875
1916,0.10291595197255575
1917,0.051457975986277875
1918,0.8919382504288165
1919,0.3602058319039452
1920,0.25728987993138935
1921,0.051457975986277875
1922,0.22298456260720412
1923,0.03430531732418525
1924,1.012006861063465
1925,0.4631217838765009
1926,0.017152658662092625
1927,0.24013722126929674
1928,0.548885077186964
1929,0.08576329331046312
1930,0.10291595197255575
1931,0.22298456260720412
1932,0.30874785591766724
1933,0.39451114922813035
1934,0.03430531732418525
1935,1.6295025728987995
1936,1.9039451114922812
1937,0.03430531732418525
1938,0.08576329331046312
1939,0.25728987993138935
1940,0.18867924528301885
1941,1.8353344768439108
1942,0.017152658662092625
1943,0.18867924528301885
1944,0.3773584905660377
1945,0.5317324185248713
1946,0.25728987993138935
1947,0.6861063464837049
1948,0.2058319039451115
1949,0.548885077186964
1950,0.39451114922813035
1951,0.25728987993138935
1952,0.051457975986277875
1953,0.22298456260720412
1954,0.44596912521440824
1955,0.7718696397941681
1956,0.34305317324185247
1957,2.2298456260720414
1958,0.08576329331046312
1959,1.9210977701543739
1960,1.3893653516295026
1961,1.4408233276157807
1962,0.18867924528301885
1963,1.6123499142367068
1964,0.10291595197255575
1965,0.017152658662092625
1966,0.15437392795883362
1967,0.44596912521440824
1968,0.4631217838765009
1969,1.3893653516295026
1970,0.0686106346483705
1971,0.17152658662092624
1972,0.25728987993138935
1973,0.34305317324185247
1974,0.15437392795883362
1975,0.2058319039451115
1976,1.4751286449399656
1977,0.22298456260720412
1978,0.18867924528301885
1979,0.7547169811320754
1980,0.0686106346483705
1981,0.548885077186964
1982,0.137221269296741
1983,0.48027444253859347
1984,0.22298456260720412
1985,0.03430531732418525
1986,0.30874785591766724
1987,0.051457975986277875
1988,0.017152658662092625
1989,0.18867924528301885
1990,0.4631217838765009
1991,0.0686106346483705
1992,0.39451114922813035
1993,0.3602058319039452
1994,0.30874785591766724
1995,0.44596912521440824
1996,1.6638078902229847
1997,0.4288164665523156
1998,0.411663807890223
1999,0.8576329331046312
2000,0.08576329331046312
2001,0.5660377358490566
2002,0.2058319039451115
2003,0.017152658662092625
2004,0.017152658662092625
2005,0.4288164665523156
2006,0.2058319039451115
2007,0.10291595197255575
2008,0.051457975986277875
2009,0.017152658662092625
2010,0.137221269296741
2011,0.24013722126929674
2012,0.29159519725557465
2013,0.0686106346483705
2014,0.12006861063464837
2015,0.7375643224699828
2016,0.0
2017,0.4631217838765009
2018,0.2058319039451115
2019,0.0686106346483705
2020,0.6689536878216124
2021,0.0686106346483705
2022,0.30874785591766724
2023,0.17152658662092624
2024,0.18867924528301885
2025,1.1492281303602059
2026,0.2058319039451115
2027,0.6346483704974271
2028,0.9433962264150944
2029,0.5831903945111493
2030,1.732418524871355
2031,0.4974271012006861
2032,0.34305317324185247
2033,0.3259005145797599
2034,0.5317324185248713
2035,0.6518010291595198
2036,0.25728987993138935
2037,0.12006861063464837
2038,0.39451114922813035
2039,0.548885077186964
2040,0.10291595197255575
2041,0.10291595197255575
2042,1.0806174957118353
2043,0.17152658662092624
2044,0.34305317324185247
2045,0.017152658662092625
2046,0.3259005145797599
2047,0.0
2048,0.548885077186964
2049,0.18867924528301885
2050,0.25728987993138935
2051,1.3722126929674099
2052,0.30874785591766724
2053,0.6861063464837049
2054,0.17152658662092624
2055,0.10291595197255575
2056,0.10291595197255575
2057,0.5317324185248713
2058,0.12006861063464837
2059,0.12006861063464837
2060,0.3773584905660377
2061,2.02401372212693
2062,0.051457975986277875
2063,1.3893653516295026
2064,0.051457975986277875
2065,0.10291595197255575
2066,0.0
2067,0.48027444253859347
2068,0.051457975986277875
2069,0.17152658662092624
2070,0.03430531732418525
2071,0.22298456260720412
2072,0.5317324185248713
2073,0.9948542024013722
2074,0.34305317324185247
2075,1.423670668953688
2076,1.457975986277873
2077,0.3773584905660377
2078,0.017152658662092625
2079,0.48027444253859347
2080,0.051457975986277875
2081,0.08576329331046312
2082,0.051457975986277875
2083,0.7718696397941681
2084,0.15437392795883362
2085,0.25728987993138935
2086,0.03430531732418525
2087,0.8404802744425386
2088,0.7547169811320754
2089,0.7890222984562607
2090,1.3550600343053174
2091,0.18867924528301885
2092,0.051457975986277875
2093,0.03430531732418525
2094,0.9777015437392795
2095,0.017152658662092625
2096,0.017152658662092625
2097,0.6689536878216124
2098,0.0
2099,0.03430531732418525
2100,0.0686106346483705
2101,1.4922813036020584
2102,0.48027444253859347
2103,0.6689536878216124
2104,0.03430531732418525
2105,0.017152658662092625
2106,1.3722126929674099
2107,0.548885077186964
2108,0.5660377358490566
2109,0.08576329331046312
2110,0.4974271012006861
2111,0.17152658662092624
2112,0.5317324185248713
2113,0.8576329331046312
2114,0.10291595197255575
2115,0.29159519725557465
2116,0.6518010291595198
2117,0.017152658662092625
2118,0.051457975986277875
2119,0.017152658662092625
2120,0.08576329331046312
2121,0.0686106346483705
2122,0.411663807890223
2123,1.097770154373928
2124,0.12006861063464837
2125,0.17152658662092624
2126,0.17152658662092624
2127,1.4922813036020584
2128,1.4408233276157807
2129,0.03430531732418525
2130,0.39451114922813035
2131,0.5317324185248713
2132,0.17152658662092624
2133,0.5145797598627787
2134,0.137221269296741
2135,0.7375643224699828
2136,0.48027444253859347
2137,0.274442538593482
2138,0.3773584905660377
2139,0.8576329331046312
2140,0.9262435677530018
2141,0.44596912521440824
2142,0.08576329331046312
2143,0.5145797598627787
2144,2.0754716981132075
2145,0.30874785591766724
2146,1.457975986277873
2147,0.0
2148,0.0
2149,0.7032590051457976
2150,0.5145797598627787
2151,0.8919382504288165
2152,0.274442538593482
2153,0.137221269296741
2154,0.6346483704974271
2155,0.12006861063464837
2156,0.22298456260720412
2157,0.5145797598627787
2158,0.0686106346483705
2159,1.012006861063465
2160,0.0686106346483705
2161,0.18867924528301885
2162,0.29159519725557465
2163,0.6518010291595198
2164,0.15437392795883362
2165,0.5145797598627787
2166,0.051457975986277875
2167,0.0686106346483705
2168,0.3259005145797599
2169,0.22298456260720412
2170,0.017152658662092625
2171,0.6174957118353345
2172,0.5145797598627787
2173,1.1663807890222986
2174,0.9948542024013722
2175,0.5145797598627787
2176,0.548885077186964
2177,0.7375643224699828
2178,0.137221269296741
2179,0.22298456260720412
2180,0.0686106346483705
2181,0.548885077186964
2182,1.457975986277873
2183,0.03430531732418525
2184,0.5831903945111493
2185,0.39451114922813035
2186,0.18867924528301885
2187,0.18867924528301885
2188,0.9605488850771869
2189,0.5145797598627787
2190,2.006861063464837
2191,0.7890222984562607
2192,0.7890222984562607
2193,2.281303602058319
2194,0.6346483704974271
2195,0.03430531732418525
2196,0.44596912521440824
2197,0.6003430531732419
2198,0.3602058319039452
2199,0.3602058319039452
2200,0.0686106346483705
2201,1.097770154373928
2202,2.126929674099485
2203,0.08576329331046312
2204,0.10291595197255575
2205,0.5145797598627787
2206,0.03430531732418525
2207,1.423670668953688
2208,0.5660377358490566
2209,0.8404802744425386
2210,0.34305317324185247
2211,0.411663807890223
2212,0.03430531732418525
2213,0.051457975986277875
2214,0.137221269296741
2215,0.17152658662092624
2216,0.0686106346483705
2217,0.051457975986277875
2218,0.7204116638078903
2219,0.411663807890223
2220,0.017152658662092625
2221,0.0
2222,0.15437392795883362
2223,1.6809605488850772
2224,0.0686106346483705
2225,0.017152658662092625
2226,0.03430531732418525
2227,0.411663807890223
2228,0.30874785591766724
2229,0.24013722126929674
2230,0.18867924528301885
2231,0.3259005145797599
2232,0.8576329331046312
2233,0.051457975986277875
2234,0.051457975986277875
2235,0.5145797598627787
2236,1.4065180102915953
2237,0.5317324185248713
2238,0.2058319039451115
2239,0.3602058319039452
2240,0.29159519725557465
2241,0.4974271012006861
2242,0.0686106346483705
2243,0.017152658662092625
2244,0.5145797598627787
2245,0.17152658662092624
2246,0.3773584905660377
2247,0.0686106346483705
2248,0.2058319039451115
2249,0.6518010291595198
2250,0.8747855917667238
2251,0.0686106346483705
2252,0.44596912521440824
2253,0.4288164665523156
2254,0.0686106346483705
2255,0.0686106346483705
2256,0.25728987993138935
2257,0.4288164665523156
2258,0.10291595197255575
2259,0.08576329331046312
2260,0.6003430531732419
2261,0.39451114922813035
2262,2.1612349914236706
2263,0.29159519725557465
2264,0.3259005145797599
2265,0.051457975986277875
2266,0.0686106346483705
2267,0.051457975986277875
2268,1.5094339622641508
2269,1.234991423670669
2270,0.29159519725557465
2271,0.051457975986277875
2272,0.03430531732418525
2273,0.34305317324185247
2274,0.6003430531732419
2275,0.5831903945111493
2276,0.3773584905660377
2277,0.274442538593482
2278,0.411663807890223
2279,0.3602058319039452
2280,1.4065180102915953
2281,0.7204116638078903
2282,0.274442538593482
2283,0.30874785591766724
2284,0.6346483704974271
2285,0.39451114922813035
2286,1.1320754716981132
2287,0.274442538593482
2288,0.3602058319039452
2289,0.6346483704974271
2290,0.017152658662092625
2291,0.017152658662092625
2292,1.8353344768439108
2293,1.2006861063464838
2294,0.44596912521440824
2295,0.17152658662092624
2296,1.234991423670669
2297,0.12006861063464837
2298,0.03430531732418525
2299,0.0686106346483705
2300,0.7547169811320754
2301,0.7718696397941681
2302,0.7204116638078903
2303,0.3259005145797599
2304,0.0686106346483705
2305,0.25728987993138935
2306,0.017152658662092625
2307,1.7495711835334475
2308,0.3602058319039452
2309,0.6346483704974271
2310,1.423670668953688
2311,0.8404802744425386
2312,1.0806174957118353
2313,0.24013722126929674
2314,0.3259005145797599
2315,1.0463121783876501
2316,0.03430531732418525
2317,0.03430531732418525
2318,0.08576329331046312
2319,0.6174957118353345
2320,0.30874785591766724
2321,0.44596912521440824
2322,2.109777015437393
2323,0.3773584905660377
2324,1.457975986277873
2325,2.658662092624357
2326,0.39451114922813035
2327,0.4974271012006861
2328,0.10291595197255575
2329,0.10291595197255575
2330,0.4974271012006861
2331,0.017152658662092625
2332,0.10291595197255575
2333,0.18867924528301885
2334,0.12006861063464837
2335,0.051457975986277875
2336,0.08576329331046312
2337,0.22298456260720412
2338,0.051457975986277875
2339,0.823327615780446
2340,0.6003430531732419
2341,0.3602058319039452
2342,0.6861063464837049
2343,0.0686106346483705
2344,0.08576329331046312
2345,0.8061749571183534
2346,0.03430531732418525
2347,1.6295025728987995
2348,0.9777015437392795
2349,0.17152658662092624
2350,0.18867924528301885
2351,0.3259005145797599
2352,0.39451114922813035
2353,0.548885077186964
2354,0.0
2355,0.15437392795883362
2356,0.44596912521440824
2357,0.6689536878216124
2358,0.8747855917667238
2359,0.34305317324185247
2360,0.03430531732418525
2361,0.051457975986277875
2362,0.2058319039451115
2363,0.4631217838765009
2364,0.44596912521440824
2365,0.44596912521440824
2366,0.03430531732418525
2367,0.411663807890223
2368,0.823327615780446
2369,0.18867924528301885
2370,0.25728987993138935
2371,0.2058319039451115
2372,0.6518010291595198
2373,0.6003430531732419
2374,0.6174957118353345
2375,0.3259005145797599
2376,0.051457975986277875
2377,0.017152658662092625
2378,1.4408233276157807
2379,1.7152658662092624
2380,0.274442538593482
2381,0.9090909090909092
2382,0.411663807890223
2383,0.03430531732418525
2384,0.017152658662092625
2385,0.5317324185248713
2386,0.7718696397941681
2387,0.7547169811320754
2388,0.017152658662092625
2389,0.5145797598627787
2390,0.03430531732418525
2391,0.10291595197255575
2392,0.017152658662092625
2393,1.3550600343053174
2394,0.3259005145797599
2395,2.058319039451115
2396,0.6861063464837049
2397,0.24013722126929674
2398,0.6003430531732419
2399,0.051457975986277875
2400,0.017152658662092625
2401,0.5660377358490566
2402,0.08576329331046312
2403,0.9433962264150944
2404,0.0686106346483705
2405,0.22298456260720412
2406,0.017152658662092625
2407,0.274442538593482
2408,0.24013722126929674
2409,0.051457975986277875
2410,0.3773584905660377
2411,0.6003430531732419
2412,0.017152658662092625
2413,0.548885077186964
2414,1.423670668953688
2415,0.7718696397941681
2416,0.34305317324185247
2417,0.0686106346483705
2418,1.2692967409948541
2419,0.4631217838765009
2420,1.2692967409948541
2421,0.08576329331046312
2422,0.44596912521440824
2423,0.411663807890223
2424,0.03430531732418525
2425,0.2058319039451115
2426,0.24013722126929674
2427,1.4922813036020584
2428,1.0634648370497426
2429,0.15437392795883362
2430,0.137221269296741
2431,1.5437392795883362
2432,0.29159519725557465
2433,0.17152658662092624
2434,0.10291595197255575
2435,0.08576329331046312
2436,0.39451114922813035
2437,0.548885077186964
2438,0.48027444253859347
2439,0.017152658662092625
2440,0.30874785591766724
2441,0.5831903945111493
2442,0.15437392795883362
2443,0.18867924528301885
