,aboard,aboardpass,aboardcrew,fpass,fcrew,gnd,ftot
1445,0.03105590062111801,0.0,0.3278688524590164,0.0,0.43478260869565216,0.0,0.03430531732418525
1446,0.27950310559006214,0.19543973941368076,0.9836065573770492,0.2142857142857143,1.3043478260869565,0.0,0.30874785591766724
1447,0.27950310559006214,0.24429967426710097,0.4918032786885246,0.26785714285714285,0.6521739130434783,0.0,0.30874785591766724
1448,0.3881987577639751,0.32573289902280134,0.8196721311475409,0.3571428571428571,1.0869565217391304,0.0,0.4288164665523156
1449,0.06211180124223602,0.0,0.6557377049180328,0.0,0.8695652173913043,0.0,0.0686106346483705
1450,0.32608695652173914,0.2280130293159609,1.1475409836065573,0.25,1.5217391304347827,0.0,0.3602058319039452
1451,0.5590062111801243,0.504885993485342,0.8196721311475409,0.5535714285714286,1.0869565217391304,0.0036363636363636364,0.6174957118353345
1452,0.3571428571428571,0.32573289902280134,0.4918032786885246,0.23214285714285715,0.6521739130434783,0.0,0.274442538593482
1453,0.21739130434782608,0.1465798045602606,0.8196721311475409,0.1607142857142857,1.0869565217391304,0.0,0.24013722126929674
1454,0.3881987577639751,0.3420195439739414,0.6557377049180328,0.375,0.8695652173913043,0.0,0.4288164665523156
1455,0.17080745341614909,0.13029315960912052,0.4918032786885246,0.053571428571428575,0.43478260869565216,0.0,0.08576329331046312
1456,0.43478260869565216,0.42345276872964166,0.3278688524590164,0.053571428571428575,0.0,0.0,0.051457975986277875
1457,0.2950310559006211,0.26058631921824105,0.4918032786885246,0.2857142857142857,0.6521739130434783,0.0,0.3259005145797599
1458,0.06211180124223602,0.0,0.6557377049180328,0.0,0.21739130434782608,0.0,0.017152658662092625
1459,0.04658385093167702,0.0,0.4918032786885246,0.0,0.6521739130434783,0.0,0.051457975986277875
1460,0.06211180124223602,0.03257328990228013,0.3278688524590164,0.03571428571428571,0.43478260869565216,0.0,0.0686106346483705
1461,0.13975155279503107,0.08143322475570033,0.6557377049180328,0.053571428571428575,0.0,0.0,0.051457975986277875
1462,0.3726708074534162,0.32573289902280134,0.6557377049180328,0.3571428571428571,0.8695652173913043,0.0,0.411663807890223
1463,0.27950310559006214,0.19543973941368076,0.9836065573770492,0.14285714285714285,0.43478260869565216,0.0,0.17152658662092624
1464,0.03105590062111801,0.0,0.3278688524590164,0.0,0.43478260869565216,0.0,0.03430531732418525
1465,0.4658385093167702,0.3420195439739414,1.4754098360655736,0.375,1.9565217391304348,0.0,0.5145797598627787
1466,0.04658385093167702,0.0,0.4918032786885246,0.0,0.6521739130434783,0.0,0.051457975986277875
1467,0.8540372670807452,0.8306188925081432,0.6557377049180328,0.8214285714285714,0.21739130434782608,0.0,0.8061749571183534
1468,0.2950310559006211,0.26058631921824105,0.4918032786885246,0.17857142857142855,0.43478260869565216,0.0,0.2058319039451115
1469,0.32608695652173914,0.19543973941368076,1.4754098360655736,0.2142857142857143,1.9565217391304348,0.0,0.3602058319039452
1470,0.4192546583850932,0.3583061889250815,0.8196721311475409,0.375,1.0869565217391304,0.0036363636363636364,0.44596912521440824
1471,0.4192546583850932,0.37459283387622155,0.6557377049180328,0.4107142857142857,0.6521739130434783,0.0,0.44596912521440824
